target_5m,target_15m,target_30m
-0.00011598685482301456,-0.0010052194084670053,0.002938333655519226
7.961994745076227e-05,-0.003344037792935183,0.00021231985986885023
0.0004824924179762419,-0.0009994485800938117,-0.005204025365315852
0.001693290734824194,-0.0005431309904153863,0.0002875399361021565
0.0007576640634106274,0.0034677701363795247,0.005332789369390325
0.00045256096262383114,0.0010382280907251262,0.002209562346928019
-0.004945947855578242,-0.000989189571115769,0.001731081749452445
-0.0008591526606883778,-0.0006712130161628095,2.6848520646640575e-05
0.0004868828044448364,-0.00034368197960821554,-0.0012028869286287544
0.0008556681111816563,-0.0001656131828093579,-8.28065914047574e-05
0.0005858634593512737,0.0003101630078918392,0.0016542027087568024
-0.0019314859028354493,-0.0012340048823670884,-0.0010998739168923684
-0.0003574109153294354,0.00010722327459870872,0.0014296436613173353
0.00041560456610876997,-0.0001939487975174365,0.0019394879751745222
-3.151988904996188e-05,0.0017335938977495159,0.0029313496816491423
-0.0017234708592733603,-0.003587633217262783,-0.006612500439660917
0.00042024531820441824,-0.0006041026449190191,0.0012344706222256465
-0.01781996541868101,-0.0159144641659903,-0.022336709128762428
-0.005849601804214421,-0.0077172457537529,-0.005180069067587464
-0.0007118644067795917,0.0011864406779661788,0.001694915254237288
0.0002836798956058629,-0.0012198235511049526,-0.002723326997815607
0.0010261321658229967,0.0008209057326583975,0.0025653304145573947
-0.0016905027555194916,-0.00037191060621414207,-0.004158636778577819
-3.1941738269367573e-05,0.004152425975021597,0.00808125978215744
0.0009240878910260175,0.001471695530152669,-0.0006845095489081683
0.0010734072022160744,0.004189750692520705,0.003566481994459739
-0.0009849205271023655,0.0009509577503057654,-0.00285287325091691
0.0005618569371774591,0.0011237138743547185,0.003125329213049279
-0.0005826600372901541,-0.0012041640770665098,0.0060208203853325485
0.0027634353865173115,-0.00025452694349499376,0.00781761326448998
-0.001203625035400849,-0.001663834607759938,-0.002548853016142832
6.417043667976324e-05,0.0,-0.0029197548689319634
-0.0008765036571360106,-0.004352294021640566,-0.003687360212778901
0.000978268464817178,-0.0008035776675285381,-0.0009782684648173767
-0.0015337423312884648,-0.0031008268871699344,-0.003334222459322486
-0.0037575150300600845,-0.006043336673346714,-0.003507014028056126
-0.003975145691019372,-0.001119215777083171,-0.0013121840145113343
-0.0008536793580331227,0.0026976267713845433,0.001297592624210331
0.0007973464310773744,6.378771448613194e-05,-0.0011800727179945287
-0.0010727920992018168,0.00031552708800039724,0.001230555643201926
0.0072493303831373266,0.005153138465121642,0.011878420868755048
0.00031373533287308114,0.001411808997929311,0.002823617995858622
-0.0006875805758487584,-0.002034092536885937,-0.0018621973929237475
-0.0013192612137203328,-0.002139342508735527,-0.0053127005633600245
-0.0003651993145491257,-0.0023316571621205184,-0.0023597494170857986
-0.0006464503996237965,0.0009109073812882061,0.0029384109073812884
0.00010650005325013156,-0.00021300010650006132,-0.0004970002485000758
-0.0015611496752251186,-0.0006411864737530633,0.001254495274734592
-0.00040098374679206926,-0.0001603934987168581,-0.0019247219846021452
0.0006748017769778785,-0.0023336894787157423,-0.004836079401675834
0.001389103256675246,-0.0018907238771415692,-0.005865102639296336
0.0006685981724983539,0.0018107867171830681,0.003203699576554586
-0.000769258947214317,0.0016117806513059002,-0.0029305102751016935
0.0003720238095237965,-0.0006295787545786699,-0.0004006410256409866
-0.0003851585569392879,-0.0017332135062267957,-0.0007703171138785758
0.0036405611791865307,0.00402533593796251,0.01009293790327345
-0.0028718027262980544,-0.0029483841323328175,-0.0016847909327615167
0.0013249786071162896,0.0028431832611036786,0.004057746984293558
0.001327849208148541,0.0022022864915633216,0.0016193283026200733
-0.0016260792132874516,-0.006620465368384515,-0.0059235742769756065
-7.234581298600764e-05,-0.0005064206909024647,-0.005064206909025058
0.0014716915796156025,-0.0008945576268251926,-0.010446124545507024
0.0003991060025543692,2.660706683707894e-05,-0.001968922945934313
0.0012820982453568479,-0.0004029451628265271,0.0002930510275101069
-0.0022945686210992947,-0.002942446819997773,-0.004940071266601836
-0.0013486733458108805,-0.0036606847957722784,-0.0014312451833094293
-0.0002873471472812969,-0.0011813160499345634,-0.0015325181188338857
-0.0020520065933325154,-0.0021865644027314474,-0.0006727890469942768
0.00043406310192335576,0.001058028810938353,-0.0011122866986788883
-0.0005427944042832086,0.000222052256297587,0.0005427944042830684
0.0003785532383509314,-0.0013765572303667743,-0.002271319430105197
0.005211291130783371,-0.0002004342742609062,0.0011691999331884613
-0.00026445406763407517,-0.0011900433043536202,-0.0024131433671614765
-0.0013464991023339828,-0.0005129520389844352,-0.003013593229033078
-0.0023234200743493492,-0.0025420949048763123,-0.003526131642247878
0.0009730184610529757,0.0009204228685636742,0.003313522326828988
0.00029460866149456607,0.0007201545058757094,0.0011457003502568525
0.000218938149972641,0.001532567049808487,-3.6489691662072264e-05
0.0011042809290683967,0.0007729966503477731,-0.0015459933006957555
-0.0015497011290679717,-0.0018541067079920742,0.00011069293779046828
-0.0004526935264826421,0.0016976007243097067,0.003055681303757311
0.00026119890296451845,0.0008619563797831632,-0.0008619563797833118
0.00010918222513364892,0.005895840157222317,0.004503766786767052
-0.0024300413866423145,0.0006075103466604706,0.0020503474199795742
-0.001321003963011889,-0.0010568031704094511,-0.0018758256274768283
-0.0006246963281738281,-0.0028805441799124873,0.0003470535156521925
0.001899263085922662,0.000835675757806075,0.000949631542961331
-0.0019882833303745866,-0.006887981537369067,-0.012107225279602231
-0.0011873920552678502,-0.0037061024755326334,-0.01298934945308007
-0.00047355383942880466,-0.0002549905289231866,0.002076351449803268
-0.0010413412475266568,0.0009024957478567385,0.003332291992085933
0.001544432124188129,0.005068905433233016,0.0011088230635197256
-0.0005813953488372313,-0.00019379844961241044,0.0030038759689920863
0.003822364306067214,-0.0010077142261448455,0.00305789144485389
0.000685065570561687,-0.0005871990604815254,-0.0008807985907223809
0.0008266170696425195,0.0009299442033479324,0.0010677137149548883
-0.0006329535611966077,0.0005330135252180964,0.0015324138850022638
-0.00035634011293239257,0.00038375089085024495,-0.00010964311167156533
0.0006513066840348696,0.0006513066840348696,-0.012239138104154768
-0.0006508121593405351,-0.0006236949860345509,-0.0005152262928112312
-0.0006330168249208654,-0.00033316674995824056,-0.001166083624854126
-0.0019130811435172882,-0.001732601790355249,-0.0009745885070749301
-0.00016069419893927214,0.008613209063152842,0.009834484975092407
0.0005748227629814359,0.001948010474548169,0.0021396180622086478
0.00231287967452484,0.0006966505043749651,-2.786602017497326e-05
-0.001395983375107071,-0.0020939750626606966,-0.007360639614200936
-0.009017007463307716,-0.01636933662569718,-0.023471964042948643
-0.0008456063702346878,-0.0025368191107038632,-0.0012331759565920861
-0.001668444517381947,-0.001805202264708364,-0.0012308197259374432
-0.0001351945111029184,-0.0003379862777571999,-0.0016561327610099337
-0.00023442994451832935,-0.0002604777161314442,0.002526633846474357
-0.005179768433881745,-0.0020414381474711026,0.007068860450944525
-0.0020924807903401374,0.0005488474204172098,0.0017151481888035126
-0.00038666769778061534,-0.0006960018560049757,-0.0018560049493466018
0.0004469495691902933,0.0005462716956769311,0.0011918655178406409
-0.0017079108979249624,-0.003052436498419183,-0.0028707438497039156
-0.0013005780346821301,-0.00231213872832365,0.00025289017341038
-0.007092398982763468,-0.006696807007629287,-0.008985589149477113
0.00046754180902713703,0.0,0.0023017442905951674
